X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,County,Longitude,Latitude,ObjectId
-80.183594,40.396637,K & D LLC,105 Seminary Ave,Ste 108,Oakdale,PA,15071,ALLEGHENY,-80.183594,40.396637,206774
-79.928688,40.422977,Greenfield Tobacco Shop Llc,4205 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.928688,40.422977,206869
-79.82254,40.386124,Walmart Supercenter 2588,100 Wal Mart Drive,,North Versailles,PA,15137,ALLEGHENY,-79.82254,40.386124,207272
-79.822449,40.385948,DOLLAR TREE 1275,110 Walmart Dr,,N Versailles,PA,15137,ALLEGHENY,-79.822449,40.385948,207302
-79.830437,40.36937,HAPPY MINI MART,512 E Pittsburgh McKeesport Blvd,,N Versailles,PA,15137,ALLEGHENY,-79.830437,40.36937,207307
-79.872261,40.365013,Slivas Village Shop N Save,1886 Homeville Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.872261,40.365013,207471
-79.724281,40.621262,COMMUNITY SUPERMARKET,1710 Pacific Ave,,Natrona Heights,PA,15065,ALLEGHENY,-79.724281,40.621262,208449
-79.71022,40.646248,Dollar Tree 3810,28 Highlands Mall,,Natrona Heights,PA,15065,ALLEGHENY,-79.71022,40.646248,209398
-80.256622,40.496025,7-Eleven Store 38587H,1000 Airport Blvd,,Pittsburgh,PA,15231,ALLEGHENY,-80.256622,40.496025,210088
-80.07856,40.650681,Leonard Labriola's Italian Store,112 Northgate Dr,,Warrendale,PA,15086,ALLEGHENY,-80.07856,40.650681,210103
-79.892296,40.320995,RITE AID 1925,210 9th St,,Glassport,PA,15045,ALLEGHENY,-79.892296,40.320995,210169
-79.890511,40.336018,DOLLAR GENERAL  9002,28 Monongahela Ave,,Glassport,PA,15045,ALLEGHENY,-79.890511,40.336018,210476
-79.889977,40.325966,FUZZY'S MARKET,426 6th St,,Glassport,PA,15045,ALLEGHENY,-79.889977,40.325966,210486
-80.021538,40.492413,Center Point,4061 Perrysville Ave,,Pittsburgh,PA,15214,ALLEGHENY,-80.021538,40.492413,211045
-80.000206,40.477821,Edna S Market & Deli,529 Mount Pleasant Rd,,Pittsburgh,PA,15214,ALLEGHENY,-80.000206,40.477821,211060
-80.03228,40.519135,Dollar General 8549,425 Perry Hwy,,West View,PA,15229,ALLEGHENY,-80.03228,40.519135,211799
-80.01812,40.489632,New Trios Market,3900 Perrysville Ave,,Pittsburgh,PA,15214,ALLEGHENY,-80.01812,40.489632,212198
-80.256706,40.497334,7-Eleven 40101,1201 AIRPORT BLVD,,PITTSBURG,PA,15231,ALLEGHENY,-80.256706,40.497334,212205
-80.007576,40.495731,Dave's Bp,4260 Evergreen Rd,,Pittsburgh,PA,15214,ALLEGHENY,-80.007576,40.495731,212207
-79.92704,40.349525,7-Eleven 188,321 Camp Hollow Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.92704,40.349525,213175
-79.835388,40.426727,Kuhn s Market,700 Beulah Rd,,Turtle Creek,PA,15145,ALLEGHENY,-79.835388,40.426727,213192
-79.946579,40.3461,Dollar Tree 218,1099 Mountain View Dr,,West Mifflin,PA,15122,ALLEGHENY,-79.946579,40.3461,213211
-80.201393,40.441887,Diallo Family United Inc,7520 Steubenville Pike,,Oakdale,PA,15071,ALLEGHENY,-80.201393,40.441887,214048
-80.174416,40.444153,Par Mar Store 90,7021 Steubenville Pike,,Oakdale,PA,15071,ALLEGHENY,-80.174416,40.444153,214087
-79.94738,40.344086,Sam's Club 6679,2251 Century Dr,,West Mifflin,PA,15122,ALLEGHENY,-79.94738,40.344086,214264
-79.861015,40.362057,R&M VARIETY STORE,1739 Pennsylvania Ave,,West Mifflin,PA,15122,ALLEGHENY,-79.861015,40.362057,214270
-79.88868,40.393948,Family Dollar Store 2467,1868 Homeville Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.88868,40.393948,214713
-79.937469,40.337536,Aldi 47,239 Clairton Blvd,,West Mifflin,PA,15122,ALLEGHENY,-79.937469,40.337536,214716
-79.87178,40.360252,Uni Mart,2321 Worton Blvd,,West Mifflin,PA,15122,ALLEGHENY,-79.87178,40.360252,214718
-79.943558,40.346218,Century Square Shop N Save,2381 Mountain View Dr,,West Mifflin,PA,15122,ALLEGHENY,-79.943558,40.346218,214999
-80.029587,40.510017,CIO Store 18,5340 Perry Hwy,,Pittsburgh,PA,15229,ALLEGHENY,-80.029587,40.510017,215442
-79.724915,40.623268,Dollar General 13486,1718 Broadview Blvd,,Natrona Heights,PA,15065,ALLEGHENY,-79.724915,40.623268,215456
-79.957481,40.465031,"Lnc#303, Penn Ave LNC#303",4010 Penn Ave,,Pittsburgh,PA,15224,ALLEGHENY,-79.957481,40.465031,215910
-79.932419,40.361671,GETGO 3188,1001 Lebanon Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.932419,40.361671,216135
-79.943527,40.343925,Walmart Supercenter 2281,2351 Century Dr,,West Mifflin,PA,15122,ALLEGHENY,-79.943527,40.343925,216147
-79.781258,40.367809,GetGo 3667,1820 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.781258,40.367809,216301
-79.821281,40.384495,North Versailles Save A Lot,355 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.821281,40.384495,216302
-79.9076,40.361752,BUTTERMILK SHOP N SAVE,4647 Buttermilk Hollow Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.9076,40.361752,216937
-79.951004,40.338432,Giant Eagle 73,9901 Mountain View Dr,,West Mifflin,PA,15122,ALLEGHENY,-79.951004,40.338432,217055
-79.87751,40.381924,Rite Aid 10910,4927 Homeville Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.87751,40.381924,217059
-79.823128,40.405937,CVS Pharmacy 7612,237 Monroeville Ave,,Turtle Creek,PA,15145,ALLEGHENY,-79.823128,40.405937,217060
-79.830719,40.404518,DOLLAR GENERAL STORE  7927,120 Penn Ave,,Turtle Creek,PA,15145,ALLEGHENY,-79.830719,40.404518,217070
-79.834785,40.426041,Par Mar Store 75,710 Brown Ave,,Turtle Creek,PA,15145,ALLEGHENY,-79.834785,40.426041,217166
-79.868668,40.382389,Dollar Tree 4994,1600 Hoffman Blvd,,West Mifflin,PA,15122,ALLEGHENY,-79.868668,40.382389,217183
-79.869904,40.382355,Giant Eagle 29,1356 Hoffman Blvd,,West Mifflin,PA,15122,ALLEGHENY,-79.869904,40.382355,217192
-79.862251,40.362114,Dollar General 3606,1830 Pennsylvania Ave,,West Mifflin,PA,15122,ALLEGHENY,-79.862251,40.362114,217197
-79.732513,40.618511,CVS Pharmacy 5103,1003 California Ave,,Natrona Heights,PA,15065,ALLEGHENY,-79.732513,40.618511,217416
-79.892509,40.324791,Family Dollar 11650,642 Monongahela Ave,,Glassport,PA,15045,ALLEGHENY,-79.892509,40.324791,217450
-79.890808,40.319763,Dollar Tree 6275,937 Ohio Ave,Ste A,Glassport,PA,15045,ALLEGHENY,-79.890808,40.319763,217455
-79.90802,40.359383,Lnc Store 13  Bp Lnc 13,4731 Buttermilk Hollow Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.90802,40.359383,218045
-79.93895,40.345116,Big Lots 1880,7005 Clairton Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.93895,40.345116,218063
-79.859055,40.362118,Sj Retail Services Llc,1704 Pennsylvania Ave,,West Mifflin,PA,15122,ALLEGHENY,-79.859055,40.362118,218073
-79.723885,40.621532,Big Lots 1228,1726 Pacific Ave,,Natrona Heights,PA,15065,ALLEGHENY,-79.723885,40.621532,219391
-79.824356,40.384293,Hr And Sn Llc,505 Lincoln Hwy E,,North Versailles,PA,15137,ALLEGHENY,-79.824356,40.384293,219915
-80.239944,40.440285,IMPERIAL SHOP N SAVE,600 Market Place Dr,,Oakdale,PA,15071,ALLEGHENY,-80.239944,40.440285,219930
-79.923035,40.429745,New Youngs Oriental Market,5813 Forward Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.923035,40.429745,220046
-79.927635,40.444054,CVS PHARMACY 4152,5600 Wilkins Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.927635,40.444054,220057
-79.922806,40.435654,GIANT EAGLE 38,1901 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.922806,40.435654,220779
-79.895882,40.448402,EAST END FOOD CO-OP,7516 Meade St,,Pittsburgh,PA,15208,ALLEGHENY,-79.895882,40.448402,220897
-79.885017,40.392311,Maya Convenience Store,100 Division St,,West Mifflin,PA,15122,ALLEGHENY,-79.885017,40.392311,221079
-79.938156,40.34819,Sheetz 705,2400 Lebanon Church Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.938156,40.34819,221105
-79.884956,40.455254,Brooklyn 2 Market Inc,7926 Frankstown Ave,,Pittsburgh,PA,15221,ALLEGHENY,-79.884956,40.455254,221287
-79.885498,40.442406,Dhale Market Inc,811 Wood St,,Pittsburgh,PA,15221,ALLEGHENY,-79.885498,40.442406,221291
-79.867775,40.449059,Cousins Market,1694 Laketon Rd,,Pittsburgh,PA,15221,ALLEGHENY,-79.867775,40.449059,221309
-79.861649,40.425652,Just Harvest - Forest Hills Farmers Market,1840 Ardmore Blvd,,Pittsburgh,PA,15221,ALLEGHENY,-79.861649,40.425652,221311
-79.880447,40.385887,Super One Convenience,4432 Greensprings Ave,,West Mifflin,PA,15122,ALLEGHENY,-79.880447,40.385887,221656
-79.824615,40.404022,Keystone Mini Mart Inc,932 Penn Ave,,Turtle Creek,PA,15145,ALLEGHENY,-79.824615,40.404022,221659
-79.871895,40.367657,Tiger Mart,5700 Homeville Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.871895,40.367657,221667
-79.826088,40.404949,Penn Tobacco Outlet,705 Penn Ave,,Turtle Creek,PA,15145,ALLEGHENY,-79.826088,40.404949,221669
-79.938957,40.345139,Rebel 910,6999 Clairton Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.938957,40.345139,221670
-79.868843,40.390274,Speedway 2916,4315 Kennywood Blvd,,West Mifflin,PA,15122,ALLEGHENY,-79.868843,40.390274,221674
-79.818886,40.408905,7-eleven Store 2701- 36121B,423 James St,,Turtle Creek,PA,15145,ALLEGHENY,-79.818886,40.408905,221679
-79.894196,40.376308,Crossroad Sunoco Neighbourhood Market,4600 Homestead Duquesne Rd,,West Mifflin,PA,15122,ALLEGHENY,-79.894196,40.376308,221680
-79.818611,40.412334,Karim Food Inc,557 James St,,Turtle Creek,PA,15145,ALLEGHENY,-79.818611,40.412334,221691
-80.056587,40.464981,Family Dollar Store 775,152 McKees Rocks Plz,,MC Kees Rocks,PA,15136,ALLEGHENY,-80.056587,40.464981,222658
-80.133972,40.452034,CVS Pharmacy 258,5703 Steubenville Pike,,MC Kees Rocks,PA,15136,ALLEGHENY,-80.133972,40.452034,222673
-80.027809,40.289986,RITE AID 1589,6375 Library Rd,,South Park,PA,15129,ALLEGHENY,-80.027809,40.289986,222881
-79.902061,40.545757,Quick Pizza & Hogie,3565 Harts Run Rd,,Pittsburgh,PA,15238,ALLEGHENY,-79.902061,40.545757,223856
-79.943985,40.408813,Sam's Neighborhood Market,4942 Second  Ave,Floor 1,Pittsburgh,PA,15207,ALLEGHENY,-79.943985,40.408813,224182
-80.000206,40.4426,7-Eleven 36145H,643 Liberty Ave,,Pittsburgh,PA,15222,ALLEGHENY,-80.000206,40.4426,224289
-80.100464,40.475693,United Brother Llc,1761 Pine Hollow Rd,,McKees Rocks,PA,15136,ALLEGHENY,-80.100464,40.475693,224368
-80.130737,40.481182,Rossi's Market,64 Forest Grove Rd,,Coraopolis,PA,15108,ALLEGHENY,-80.130737,40.481182,224594
-80.086838,40.655724,7-Eleven 36144H,95 Warrendale Bayne Rd,,Warrendale,PA,15086,ALLEGHENY,-80.086838,40.655724,225069
-80.026672,40.468643,Kuhn's Market 3,1130 Highwood St,,Pittsburgh,PA,15212,ALLEGHENY,-80.026672,40.468643,225105
-79.893707,40.391281,Munhall Gas,2907 Homestead Duquesne Rd,,Homestead,PA,15120,ALLEGHENY,-79.893707,40.391281,225615
-79.866219,40.383099,Dollar General Store 4355,351 Hoffman Blvd,,Duquesne,PA,15110,ALLEGHENY,-79.866219,40.383099,226431
-79.943611,40.408428,Go Go's Market,5001 2nd Ave,,Pittsburgh,PA,15207,ALLEGHENY,-79.943611,40.408428,227018
-79.954247,40.436367,A & K Convenience Store Llc,3459 Ward St,,Pittsburgh,PA,15213,ALLEGHENY,-79.954247,40.436367,227177
-79.887077,40.293232,Clairton Mini Mart Inc,540 Saint Clair Ave,,Clairton,PA,15025,ALLEGHENY,-79.887077,40.293232,227178
-80.074867,40.503696,Ben Avon Mini Mart,200 Division Ave,,Pittsburgh,PA,15202,ALLEGHENY,-80.074867,40.503696,227210
-79.9216,40.299698,Dollar General 18694,1517 State Route 51,,Clairton,PA,15025,ALLEGHENY,-79.9216,40.299698,228226
-79.770889,40.55418,JOHN & GERRY'S FRUIT MKT,2850 Freeport Rd,,Springdale,PA,15144,ALLEGHENY,-79.770889,40.55418,228228
-79.80867,40.337402,White Oak Giant Eagle,2001 Lincoln Way,,White Oak,PA,15131,ALLEGHENY,-79.80867,40.337402,228398
-79.955414,40.436619,Groceria Merante,3454 Bates St,,Pittsburgh,PA,15213,ALLEGHENY,-79.955414,40.436619,228920
-79.972191,40.450806,Samba Market,2520 Bedford Ave,,Pittsburgh,PA,15219,ALLEGHENY,-79.972191,40.450806,228923
-80.056,40.487545,Us Gas,4215 Ohio River Blvd,,Pittsburgh,PA,15202,ALLEGHENY,-80.056,40.487545,229027
-80.059196,40.497433,Cogo's 1493,620 Lincoln Ave,,Bellevue,PA,15202,ALLEGHENY,-80.059196,40.497433,229142
-79.890945,40.309601,Unimart,551 N State St,,Clairton,PA,15025,ALLEGHENY,-79.890945,40.309601,229185
-79.875786,40.299042,Speedway 2926,222 State St,,Clairton,PA,15025,ALLEGHENY,-79.875786,40.299042,229186
-79.889442,40.292252,Dollar General 11536,620 Worthington Ave,,Clairton,PA,15025,ALLEGHENY,-79.889442,40.292252,229199
-80.05278,40.382584,7-eleven Store #40135a 40135A,339 Cochran Rd,,Pittsburgh,PA,15228,ALLEGHENY,-80.05278,40.382584,229308
-79.85157,40.372013,J & S Food Mart,625 W Grant Ave,,Duquesne,PA,15110,ALLEGHENY,-79.85157,40.372013,230134
-79.980499,40.443523,Family Dollar Store 7199,1917 Centre Ave,,Pittsburgh,PA,15219,ALLEGHENY,-79.980499,40.443523,230235
-79.979271,40.438339,Ak&Ak United Inc dba Ak Schwartz Market,1901 5th Ave,,Pittsburgh,PA,15219,ALLEGHENY,-79.979271,40.438339,230931
-80.061142,40.491482,Pit Stop Express,4501 Ohio River Blvd,,Pittsburgh,PA,15202,ALLEGHENY,-80.061142,40.491482,231558
-80.058571,40.497025,Family Dollar Store 5518,607 Lincoln Ave,,Bellevue,PA,15202,ALLEGHENY,-80.058571,40.497025,231561
-79.982201,40.367634,Dollar Tree 1012,324 Towne Square Way,,Brentwood,PA,15227,ALLEGHENY,-79.982201,40.367634,231786
-79.984116,40.367764,Nepali Bazaar Llc,4040 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.984116,40.367764,231787
-79.982216,40.373447,Pk Mart & Asian Grocery,3406 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.982216,40.373447,231788
-79.977524,40.383442,Z&a Enterprise Llc N/A,2800 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.977524,40.383442,231789
-79.991417,40.378273,Baraka International Market Inc. ,2740 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.991417,40.378273,231790
-79.984848,40.366058,Euro Mart,4150 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.984848,40.366058,231791
-79.983681,40.376118,7-eleven Store #40121a 40121A,3299 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.983681,40.376118,231792
-79.961235,40.356613,Baldwin Farmer's Market,41 Macek Dr,,Pittsburgh,PA,15227,ALLEGHENY,-79.961235,40.356613,231793
-80.133705,40.512531,Speedway 2910,5701 Grand Ave,,Pittsburgh,PA,15225,ALLEGHENY,-80.133705,40.512531,231974
-79.981911,40.372643,Getgo 3616,3601 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.981911,40.372643,231975
-79.982178,40.37122,Dollar General 12185,3750 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.982178,40.37122,231976
-79.96801,40.363575,Whitehall Center,1406 Radford Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.96801,40.363575,231977
-79.976547,40.381481,Monal Bazaar,2950 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.976547,40.381481,233051
-79.975861,40.374413,B Express Mart 2,3518 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.975861,40.374413,233052
-79.977356,40.383789,"Juba Grocery Store, Llc",2721 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.977356,40.383789,233053
-79.965088,40.389996,Dollar General Store 18057,93 Joseph St,,Pittsburgh,PA,15227,ALLEGHENY,-79.965088,40.389996,233054
-79.824921,40.311306,American Natural 9,5738 Smithfield St,,McKeesport,PA,15135,ALLEGHENY,-79.824921,40.311306,233058
-79.825462,40.311054,Dollar General 7091,5724 Smithfield St,,McKeesport,PA,15135,ALLEGHENY,-79.825462,40.311054,233059
-79.923668,40.461014,CVS Pharmacy 4085,6100 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.923668,40.461014,233060
-79.928185,40.458942,WHOLE FOODS MARKET 10181,5880 Centre Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.928185,40.458942,233061
-79.934601,40.458149,Rite Aid 10924,5633 Baum Blvd,,Pittsburgh,PA,15206,ALLEGHENY,-79.934601,40.458149,233062
-79.923965,40.461494,Sunshine Snacks & Smokes,6015 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.923965,40.461494,233063
-79.908569,40.458553,"Lnc#302, Frenkstown LNC#302",6680 Frankstown Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.908569,40.458553,233064
-79.928749,40.462753,Whole Foods Market 10694,5700 Penn Avenue,,Pittsburgh,PA,15206,ALLEGHENY,-79.928749,40.462753,233065
-79.895844,40.468678,Brooklyn Foodmart Corporation,1500 Lincoln Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.895844,40.468678,233066
-79.925804,40.485233,Chislett Food Market,1748 Chislett St,,Pittsburgh,PA,15206,ALLEGHENY,-79.925804,40.485233,233067
-79.914169,40.465565,La Grocery West Indian American ,511 Larimer Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.914169,40.465565,233068
-79.915649,40.464596,Just Harvest - Larimer Farmers Market,311 Larimer Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.915649,40.464596,233069
-79.896912,40.46822,Fadinco Mini Mart Corporation,1407 Lincoln Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.896912,40.46822,233070
-79.889992,40.461655,Sams Market Inc,7356 Stranahan St,,Pittsburgh,PA,15206,ALLEGHENY,-79.889992,40.461655,233071
-79.900467,40.464329,Family Dollar 11553,1111 Lincoln Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.900467,40.464329,233072
-79.929451,40.465454,Farm Fresh Market Of Pittsburgh Inc,226 N Negley Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.929451,40.465454,233073
-79.932533,40.458771,CIO Store 17,5735 Baum Blvd,,Pittsburgh,PA,15206,ALLEGHENY,-79.932533,40.458771,233074
-79.923409,40.461559,Dollar General 19267,123 N Sheridan Ave,,East Liberty,PA,15206,ALLEGHENY,-79.923409,40.461559,233075
-79.921524,40.464432,J L Kennedy Meat Stand,344 N Sheridan Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.921524,40.464432,233076
-79.924362,40.461319,Dollar Tree 5840,6009 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.924362,40.461319,233077
-79.934723,40.458138,Aldi 80,5631 Baum Blvd,,Pittsburgh,PA,15206,ALLEGHENY,-79.934723,40.458138,233078
-79.920929,40.459026,Giant Eagle 17,6320 Shakespeare St,,Pittsburgh,PA,15206,ALLEGHENY,-79.920929,40.459026,233079
-79.92141,40.460236,Target 2757,6231 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.92141,40.460236,233080
-79.919601,40.475685,Bryant Street Market,5901 Bryant Street,,Pittsburgh,PA,15206,ALLEGHENY,-79.919601,40.475685,233081
-79.919426,40.458904,Trader Joe's 638,6343 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.919426,40.458904,233082
-79.926163,40.471687,Stanton Negley Drug Company,804 N Negley Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.926163,40.471687,233083
-79.926949,40.486668,RITE AID 3412,1800 Morningside Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.926949,40.486668,233441
-79.93261,40.464123,LE'S SUPER GK,5482 Penn Ave,,Pittsburgh,PA,15206,ALLEGHENY,-79.93261,40.464123,233442
-79.926811,40.459324,WALGREENS 09281,5956 Penn Cir S,Ste 1,Pittsburgh,PA,15206,ALLEGHENY,-79.926811,40.459324,233443
-79.991722,40.422237,DAILY MART,1125 Arlington Ave,,Pittsburgh,PA,15203,ALLEGHENY,-79.991722,40.422237,235022
-79.980621,40.427567,GETGO 3117,117 S 18th St,,Pittsburgh,PA,15203,ALLEGHENY,-79.980621,40.427567,235025
-79.978363,40.428665,Rite Aid 10921,1915 E Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.978363,40.428665,235028
-79.988274,40.428524,Bp Carson Street N/A,1006 E Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.988274,40.428524,235031
-79.973145,40.427517,Sweet Panda Asian Market,114 S 23rd St,,Pittsburgh,PA,15203,ALLEGHENY,-79.973145,40.427517,235037
-79.967392,40.427162,Aldi 79,2628 East Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.967392,40.427162,235038
-79.958725,40.421555,GetGo 3003,3247 E Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.958725,40.421555,235039
-79.977142,40.430344,Family Dollar Store 5250,2020 Wharton St,,Pittsburgh,PA,15203,ALLEGHENY,-79.977142,40.430344,235040
-79.970894,40.428188,Coen Markets 1229,2401 E Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.970894,40.428188,235041
-79.973183,40.426464,RITE AID 0273,2300 Jane St,,Pittsburgh,PA,15203,ALLEGHENY,-79.973183,40.426464,235042
-79.976952,40.430408,Giant Eagle 61,2021 Wharton St,,Pittsburgh,PA,15203,ALLEGHENY,-79.976952,40.430408,235043
-79.98938,40.428776,Coen Markets 1236,925 E Carson St,,Pittsburgh,PA,15203,ALLEGHENY,-79.98938,40.428776,235044
-79.978188,40.385017,Hanini's Market,2625 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.978188,40.385017,235137
-79.967728,40.36401,7-Eleven Store 2701 36124B,1400 Radford Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.967728,40.36401,235151
-79.947281,40.613914,Sheetz 123,5300 William Flynn Hwy,,Gibsonia,PA,15044,ALLEGHENY,-79.947281,40.613914,235437
-79.940002,40.635326,Sunoco Gibsonia N/A,5600 William Flynn Hwy,,Gibsonia,PA,15044,ALLEGHENY,-79.940002,40.635326,235444
-80.01429,40.623089,Target Stores 2262,600 Grandview Dr,,Gibsonia,PA,15044,ALLEGHENY,-80.01429,40.623089,235520
-79.939026,40.635475,Marathon Save N Go,5610 William Flynn Hwy,,Gibsonia,PA,15044,ALLEGHENY,-79.939026,40.635475,235528
-79.941368,40.635731,GIBSONIA GIANT EAGLE,400 Northtowne Sq,,Gibsonia,PA,15044,ALLEGHENY,-79.941368,40.635731,235533
-79.888435,40.629856,Dollar General 19485,289 Oak Rd,,Gibsonia,PA,15044,ALLEGHENY,-79.888435,40.629856,235534
-79.944672,40.619602,Route 8 Shop N Save,5375 William Flynn Hwy,,Gibsonia,PA,15044,ALLEGHENY,-79.944672,40.619602,235539
-79.994194,40.594669,7-eleven Store 36159A,1350 Wildwood Rd,,Gibsonia,PA,15044,ALLEGHENY,-79.994194,40.594669,235545
-79.944115,40.62225,Dollar Tree 1831,400 Walmart Dr,# B1,Gibsonia,PA,15044,ALLEGHENY,-79.944115,40.62225,235551
-79.942825,40.625927,Rite Aid 07832,4155 Ewalt Rd,,Gibsonia,PA,15044,ALLEGHENY,-79.942825,40.625927,235557
-79.937866,40.642239,GetGo 3691,4099 Grandview Dr,,Gibsonia,PA,15044,ALLEGHENY,-79.937866,40.642239,235646
-79.926468,40.60532,Wagners Market,4978 Middle Rd,,Gibsonia,PA,15044,ALLEGHENY,-79.926468,40.60532,235650
-79.944855,40.621227,Walmart 2603,300 Walmart Dr,,Gibsonia,PA,15044,ALLEGHENY,-79.944855,40.621227,235655
-80.015495,40.456188,RITE AID 3459,802 Pennsylvania Ave,,Pittsburgh,PA,15233,ALLEGHENY,-80.015495,40.456188,235925
-80.019157,40.451183,7-ELEVEN 36140,1001 Western Ave,,Pittsburgh,PA,15233,ALLEGHENY,-80.019157,40.451183,235926
-80.016212,40.455967,North Side Valero,820 Pennsylvania Ave,,Pittsburgh,PA,15233,ALLEGHENY,-80.016212,40.455967,235927
-80.014885,40.454773,Dollar General 19008,1215 Brighton Rd,,Pittsburgh,PA,15233,ALLEGHENY,-80.014885,40.454773,235928
-79.988205,40.377949,Noble Asian Shwe Myanmar Grocery Store Llc,2830 Clairton Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.988205,40.377949,237195
-79.982513,40.367905,Giant Eagle 93,600 Towne Square Way,,Pittsburgh,PA,15227,ALLEGHENY,-79.982513,40.367905,237196
-79.975128,40.370502,"Lnc-store no.11, Brentwood LNC 11",3767 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.975128,40.370502,237197
-79.983345,40.368687,Nimnim Llc,4010 Saw Mill Run Blvd,,Pittsburgh,PA,15227,ALLEGHENY,-79.983345,40.368687,237198
-79.977432,40.383907,Carrick Pharmacy,2717 Brownsville Rd,,Pittsburgh,PA,15227,ALLEGHENY,-79.977432,40.383907,237199
-79.90271,40.385883,Main Street Market,3417 Main St,,Homestead,PA,15120,ALLEGHENY,-79.90271,40.385883,244529
-79.90963,40.408012,Jacks Market & Beauty Supplies Inc,245 E 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.90963,40.408012,244530
-79.904015,40.409061,Family Dollar Store 5940,715 E 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.904015,40.409061,244531
-79.888206,40.401485,Lizzies Dairy On Whitaker,106 Whitaker St,,Homestead,PA,15120,ALLEGHENY,-79.888206,40.401485,244532
-79.917999,40.402348,Par Mar Store 88,431 W 7th Ave,,Homestead,PA,15120,ALLEGHENY,-79.917999,40.402348,244533
-79.88253,40.403496,Bob's Autotorium Inc,1408 River Rd,,Homestead,PA,15120,ALLEGHENY,-79.88253,40.403496,244534
-79.903984,40.409012,Dollar Tree 6092,713 E 8th Ave,,Homestead,PA,15120,ALLEGHENY,-79.903984,40.409012,244535
-79.909561,40.412579,Get Go 3379,430 E Waterfront Dr,,Homestead,PA,15120,ALLEGHENY,-79.909561,40.412579,244536
-79.911819,40.407085,ALDI 69097 69097,127 E 7th Ave,,Homestead,PA,15120,ALLEGHENY,-79.911819,40.407085,244537
-79.901871,40.409687,Big Lots 1993,612 William Marks Way,,Homestead,PA,15120,ALLEGHENY,-79.901871,40.409687,244538
